Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
363,GR-II-m-A- 14967.06,Mausoleul Eroilor căzuţi în primul Război Mondial,sat COMANA; comuna COMANA,Str. Radu Şerban 392,1932
364,GR-II-m-B-14969,"Biserica ""Sf. Împăraţi Constantin şi Elena”",sat COPACIU; comuna GHIMPAŢI,Şos. Letca Veche 14,1876
365,GR-II-m-B-14997,"Conacul Petraşcu, azi unitate de pompieri",sat COPACIU; comuna GHIMPAŢI,"Şos. Letca Veche 16, în fostul sat Copaciu",1885
366,GR-II-m-B-14970,"Biserica ""Adormirea Maicii Domnului”",sat COSOBA; comuna COSOBA,Str. Bisericii 22,1899
367,GR-II-m-B-14971,Conacul Nica Dorobanţu,sat COSOBA; comuna COSOBA,"Str. Principală 428, la ieşirea din localitate spre Ulmi",cca. 1900
368,GR-II-m-B-14972,"Biserica ""Sf. Ioan Botezătorul”",sat CRÂNGURI; comuna SINGURENI,Șos. Călugăreni 132,1867
369,GR-II-m-B-14973,"Biserica ""Sf. Împăraţi Constantin şi Elena”",sat CREVEDIA MARE; comuna CREVEDIA MARE,Str. Bisericii 291,"1836, ref. 1924"
370,GR-II-m-B-14974,Depozitul de tutun,sat CREVEDIA MARE; comuna CREVEDIA MARE,Str. Franței 247,înc. sec. XX
371,GR-II-m-B-14975,"Biserica ""Sf. Gheorghe” Constantin şi Elena”",sat CREVEDIA MICĂ; comuna CREVEDIA MARE RĂSUCENI,"Str. D.C.193, 139","1844-1845, ref. 1931"
373,GR-II-m-B-14977,Şcoala veche,sat CUCURUZU; comuna RĂSUCENI,Lângă podul dinspre Giurgiu,1880
374,GR-II-m-B-14978,"Biserica ""Cuvioasa Paraschiva”",sat DAIA; comuna DAIA,În partea de V a satului,1870
375,GR-II-m-B-14919,"Biserica ""Cuvioasa Paraschiva”",sat DĂRĂŞTI-VLAŞCA; comuna ADUNAŢII COPĂCENI,"Str. Bisericii 15A, în fostul sat Pâslari",1873
376,GR-II-m-B-14979,"Biserica ""Sf. Nicolae”",sat DĂRĂŞTI-VLAŞCA; comuna ADUNAŢII COPĂCENI,"Str. Principală 206, vis a vis de Şcoala Generală",1880
377,GR-II-m-B-14980,"Conacul Marmorosch- Blank, azi grădiniță",sat DĂRĂŞTI-VLAŞCA; comuna ADUNAŢII COPĂCENI,,înc. sec. XX
378,GR-II-m-B-14981,"Biserica ""Sf. Nicolae”",sat DIMITRIE CANTEMIR; comuna IZVOARELE,,1879
