Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
319,NT-II-m-A-10629.11,Casa Nicodim,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,1846
320,NT-II-a-A-10629,Mănăstirea Neamţ,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Arhiereul Chiriac Nicolau 40,"1393 - 1960, sec. XIV - XIX"
321,NT-II-a-B-10632,Ansamblul Schitului Pocrov,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI- NEAMŢ,Str. Sadoveanu Mihail 83,sec. XVIII - XIX
322,NT-II-a-B-10631,Ansamblul schitului Vovidenia,sat MĂNĂSTIREA NEAMŢ; comuna VÂNĂTORI-,Str. Sadoveanu Mihail 84,sec. XVII - XVIII
323,NT-II-m-B-10633,"Biserica ""Adormirea Maicii Domnului”",sat MĂRGINENI; comuna MĂRGINENI,,"1769, reparaţii 1926"
324,NT-II-m-A-10634,"Biserica ""Duminica Tuturor Sfinţilor”",sat MIRON COSTIN; comuna TRIFEŞTI,,"1520, adăugiri 1700 şi 1894"
325,NT-II-a-B-10635,Ansamblu de case de lemn,sat NEGULEŞTI; comuna PIATRA ŞOIMULUI,,sec. XVIII - XIX
326,NT-II-m-B-10636,"Biserica de lemn ""Sf. Voievozi”",sat PÂNCEŞTI; comuna PÂNCEŞTI,,"1802, adăugiri 1972"
327,NT-II-a-A-10637,Mănăstirea Pângăraţi,sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,sec. XV - XXI
328,NT-II-m-A-10637.01,"Biserica ""Sf. Dumitru”, ""Sf. Arhangheli Mihail şi Gavril”",sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,1552 - 1560
329,NT-II-m-A-10637.02,Corp chilii,sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,sec. XVI
330,NT-II-m-A-10637.03,Zid de incintă,sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,sec. XIX
331,NT-II-m-A-10637.04,Fundaţii turn clopotniţă,sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,"sec. XVI, transf. 1857. Peste fundaţiile vechi s-a ridicat turnul actual în 2008."
332,NT-II-m-A-10637.05,Turn de nord-est,sat PÂNGĂRAŢI; comuna PÂNGĂRAŢI,,"sec. XVI, transf. sec. XIX- XX"
333,NT-II-a-B-10638,"Ansamblul bisericii ""Sf. Gheorghe”",sat PETRU VODĂ; comuna POIANA TEIULUI POIANA TEIULUI,,sec. XVIII - XIX
335,NT-II-m-B-10638.02,Turn clopotniţă de lemn,sat PETRU VODĂ; comuna POIANA TEIULUI,,1832
336,NT-II-m-A-10730.02,Turn clopotniţă,municipiul PIATRA NEAMŢ,Cartier Văleni,sec. XVIII
337,NT-II-m-A-10730.01,"Biserica de lemn ""Schimbarea la Faţă” a fostei mănăstiri ""Peste Vale”",municipiul PIATRA NEAMŢ,"Str. Magnoliei 1, Cartier Văleni","1560, adăugiri sec. XVIII"
338,NT-II-m-B-10639,"Biserica de lemn ""Sf. Ioan Bogoslov”",sat PIATRA ŞOIMULUI; comuna PIATRA ŞOIMULUI,Str. Bisericii 45,1792
339,NT-II-m-B-10640.01,"Biserica de lemn ""Sf. Nicolae”",sat PIPIRIG; comuna PIPIRIG,,1807
340,NT-II-m-B-10640.02,Turn clopotniţă,sat PIPIRIG; comuna PIPIRIG,,1864
341,NT-II-a-B-10640,"Ansamblul bisericii ""Sf. Nicolae""",sat PIPIRIG; comuna PIPIRIG,Str. Creangă Ion 351,sec. XIX - XX
342, NT-II-m-B-10641.01, Conacul Krupenski, sat PODOLENI; comuna PODOLENI, Str. Podoleanu Alexandru 904, sec. XVIII
343,NT-II-m-B-10641.02,Parc dendrologic,sat PODOLENI; comuna PODOLENI,Str. Podoleanu Alexandru 904,"sf. sec. XVIII, transf. cca. 1810"
344,NT-II-a-B-10641,Ansamblul conacului Krupenski,sat PODOLENI; comuna PODOLENI,Str. Podoleanu Alexandru 904,1789 - 1800
