Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
373,VL-II-a-B-09704,"Ansamblul bisericii ""Sf. Voievozi"", Biserica din Deal",oraş CĂLIMĂNEŞTI,Str. Vladimirescu Tudor 27,1714 - 1715
374,VL-II-m-B-09704.01,"Biserica ""Sf. Voievozi"", Biserica din Deal",oraş CĂLIMĂNEŞTI,Str. Vladimirescu Tudor 27,"1711 - 1715, ref. 1773- 1774"
375,VL-II-m-B-09704.02,Turn clopotniţă,oraş CĂLIMĂNEŞTI,Str. Vladimirescu Tudor 27,1714 - 1715
376,VL-II-m-B-09705,Casa Miscurici,oraş CĂLIMĂNEŞTI,Str. Vladimirescu Tudor 44,1850 - 1860
377,VL-II-m-B-09706,"Biserica ""Cuvioasa Paraschiva”",localitate componentă CĂLINEŞTI; oraş BREZOI,"Str. Călinești 30, în cimitir",1775
378,VL-II-m-B-09707,"Fragment din drumul austriac ""Via Carolina""",sat CÂINENII MARI; comuna CÂINENI,"La 400 m N de sat, pe D.N. 7",1717
379,VL-II-m-B-09708,"Biserica ""Sf. Nicolae”",sat CÂINENII MARI; comuna CÂINENI comuna CÂINENI,Uliţa Mare 216,1769 - 1770
381,VL-II-m-B-09710,Casa Mateescu,sat CÂINENII MICI; comuna CÂINENI,"204, vis-a-vis de Biserica Sfinţii Voievozi",sf. sec. XVIII
382,VL-II-m-B-09711,Casă,sat CÂINENII MICI; comuna CÂINENI,"206, lângă Biserica Sfinţii Voievozi",sec. XIX
383,VL-II-m-A-09712,"Biserica ""Sf. Voievozi”",sat CÂINENII MICI; comuna CÂINENI,Uliţa Bisericii 176,1807
384,VL-II-m-B-09713,"Masa altarului bisericii ""Cuvioasa Paraschiva""",sat CERMEGEŞTI; comuna LĂDEŞTI,,1670
385,VL-II-m-B-09714,"Biserica de lemn ""Adormirea Maicii Domnului”",sat CERNELELE; comuna PĂUŞEŞTI,60,1811
386,VL-II-m-B-09715,"Biserica de lemn ""Sf. Nicolae”",sat CETĂŢEAUA; comuna MITROFANI,,"1793, ref. 1840"
387,VL-II-m-B-09716,"Biserica ""Sf. Ilie” a fostului Pahomie",schit localitate componentă CHEIA; oraş BĂILE OLĂNEŞTI,,"1694, ref. 1951"
388,VL-II-m-B-09717,"Biserica ""Sf. Voievozi”",localitate componentă CHEIA; oraş BĂILE OLĂNEŞTI,Str. Cheia 87,1770 - 1778
389,VL-II-a-A-09718,Ansamblul Schitul Iezer,localitate componentă CHEIA; oraş BĂILE OLĂNEŞTI,Str. Cheia 212,sec. XVI
390,VL-II-m-A-09718.01,"Biserica ""Intrarea în Biserică”",localitate componentă CHEIA; oraş BĂILE OLĂNEŞTI componentă CHEIA;,Str. Cheia 212,1719 - 1720
392,VL-II-m-A-09718.03,Clopotniță,localitate componentă CHEIA; oraş BĂILE OLĂNEŞTI,Str. Cheia 212,1719
393,VL-II-m-B-09719,"Biserica de lemn ""Cuvioasa Paraschiva”",sat CIOCÂLTEI; comuna ROEŞTI,,"1759, ref. 1782; sec. XIX"
