Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
214,MH-II-m-B-10142,Maternitate,municipiul DROBETA TURNU SEVERIN,Str. Carol I 2-4,înc. sec. XX
215,MH-II-m-A-10141,"Palatul Cultural ""Theodor Costescu”",municipiul DROBETA TURNU SEVERIN,Str. Carol I 4,1913
216,MH-II-m-B-10143,"Liceul ""Traian”",municipiul DROBETA TURNU SEVERIN,Str. Carol I 6,1891
217,MH-II-m-B-10144,Casa Ursulescu Valentin,municipiul DROBETA TURNU SEVERIN,Str. Carol I 8,sec. XIX
218,MH-II-m-B-10145,Casa Buga Mihaela,municipiul DROBETA TURNU SEVERIN,Str. Carol I 12,1911
219,MH-II-m-B-10146,Tribunalul judeţean,municipiul DROBETA TURNU SEVERIN,Str. Carol I 14,înc. sec. XX
220,MH-II-m-B-10147,Centrul Hematologic Impozite,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Carol I 16,înc. sec. XX
222,MH-II-m-B-10149,"Casă, sediul PD-L",municipiul DROBETA TURNU SEVERIN,Str. Carol I 19,1894
223,MH-II-m-B-10150,Casa de Ajutor Reciproc a pensionarilor,municipiul DROBETA TURNU SEVERIN,Str. Carol I 29,înc. sec. XX
224,MH-II-m-B-10167,Clădire Poliade Ion şi Angela,municipiul DROBETA TURNU SEVERIN,Str. Carol I 111A,1898
225,MH-II-m-A-10168,Castelul de apă,municipiul DROBETA TURNU SEVERIN,Piaţa Castelului de Apă,1912 - 1915
226,MH-II-m-B-10169,Colegiul Universitar,municipiul DROBETA TURNU SEVERIN,Str. Călugăreni 1,înc. sec. XX
227,MH-II-m-B-10170,"Depozit, Cerbu Viorel",municipiul DROBETA TURNU SEVERIN,Str. Cernăianu Nicu 81,sec. XIX
228,MH-II-m-B-10171,Casa Cimpoca Mihaela,municipiul DROBETA TURNU SEVERIN,Str. Chişinău 6,1911
229,MH-II-m-B-10172,Casă,municipiul DROBETA TURNU SEVERIN,Str. Chişinău 16,1899
230,MH-II-m-B-10175,Casă,municipiul DROBETA TURNU SEVERIN,Str. Costescu T. 1,sf. sec. XIX
231,MH-II-m-B-10176,Casă,municipiul DROBETA TURNU SEVERIN,Str. Costescu T. 3,1881
232,MH-II-m-B-10177,Casă,municipiul DROBETA TURNU SEVERIN,Str. Costescu T. 5,sf. sec. XIX
233,MH-II-m-B-10174,Casă,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Coşbuc George 3,prima jum. a sec. XX
235,MH-II-a-A-10179,Ansamblul Grecescu,municipiul DROBETA TURNU SEVERIN,Str. Decebal 2,sec. XIX
236,MH-II-m-A-10179.01,"Biserica ""Sf. Ioan Botezătorul”",municipiul DROBETA TURNU SEVERIN,Str. Decebal 2,1873
237,MH-II-m-B-10180,Casa Galbenu Gh.,municipiul DROBETA TURNU SEVERIN,Str. Decebal 27,înc. sec. XX
238,MH-II-m-B-10181,Casă,municipiul DROBETA TURNU SEVERIN,Str. Decebal 27A,înc. sec. XX
239,MH-II-m-B-10182,Casă,municipiul DROBETA TURNU SEVERIN,Str. Decebal 38,prima jum. a sec. XX
240,MH-II-m-B-10183,Facultatea de Geografie,municipiul DROBETA TURNU SEVERIN,Str. Decebal 49,prima jum. a sec. XX
241,MH-II-a-A-10184,Ruinele Cetăţii Severinului,municipiul DROBETA TURNU SEVERIN,"Bd. Dunării, în parcul ""General Dragalina""",sec. XIII - XV
242,MH-II-m-A-10184.01,Ruina donjonului,municipiul DROBETA TURNU SEVERIN,"Bd. Dunării, în parcul ""General Dragalina""",sec. XIII - XV
243,MH-II-m-A-10184.02,Ruina capelei,municipiul DROBETA TURNU SEVERIN,"Bd. Dunării, în parcul ""General Dragalina""",sec. XIII - XV
244,MH-II-m-A-10184.03,Zid de incintă cu turnuri şi şanţ de apărare,municipiul DROBETA TURNU SEVERIN,"Bd. Dunării, în parcul ""General Dragalina""",sec. XIII - XV
245,MH-II-m-B-10185,Casa Burdescu Andreina,municipiul DROBETA TURNU SEVERIN,Str. Eroii de la Cerna 4,1885
246,MH-II-m-A-10179.02,Spitalul Grecescu de Fier,municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Grecescu Dimitrie 1,sf. sec. XIX
248,MH-II-m-B-10189,"Casa cu atlanţi, azi Casă de protocol a Prefecturii Drobeta Turnu Severin",municipiul DROBETA TURNU SEVERIN,Str. Kiseleff Pavel D. 5,înc. sec. XX
249,MH-II-m-B-10190,Complex alimentar,municipiul DROBETA TURNU SEVERIN,Piaţa Mică,înc. sec. XX
250,MH-II-m-B-10191,Casa Pais Tudor,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 66,prima jum. a sec. XX
251,MH-II-m-B-10192,Corp Şcoală Generală nr. 9,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 67,prima jum. a sec. XX
252,MH-II-m-B-10193,Casa Pană Ion,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 72,prima jum. a sec. XX
253,MH-II-m-B-10194,Casa Pupăză Elena,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 74,înc. sec. XX
254,MH-II-m-B-10195,Casa Mareş Ion,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 84,înc. sec. XX
255,MH-II-m-B-10196,Casa Georgescu Ilie,municipiul DROBETA TURNU SEVERIN,Str. Odobleja Ştefan 86,prima jum. a sec. XX
256,MH-II-m-B-10110,Hala Radu Negru,municipiul DROBETA TURNU SEVERIN,Str. Piaţa Decebal 1,1904
257,MH-II-m-B-10197,Baia comunală azi Inspectoratul pentru Situaţii de Urgenţă,municipiul DROBETA TURNU SEVERIN,Str. Portului 2,înc. sec. XX
258,MH-II-m-B-10199,"Şantier naval Portului, azi Autoritatea",municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Portului 4,sec. XIX
260,MH-II-m-A-10200,Muzeul de Artă,municipiul DROBETA TURNU SEVERIN,Str. Rahovei 3,1890
261,MH-II-m-B-10201,Şcoala Generală nr. 3,municipiul DROBETA TURNU SEVERIN,Str. Saidac Dr. 23,1900
262,MH-II-m-B-10203,"Biserica ""Adormirea Maicii Domnului” (""Biserica Maioreasa"")",municipiul DROBETA TURNU SEVERIN,Str. Smârdan 2,1856
263,MH-II-m-B-10204,Casa Taloescu Carmen,municipiul DROBETA TURNU SEVERIN,Str. Smârdan 12,prima jum. a sec. XX
264,MH-II-m-B-10205,Casa Bumbaru Lică,municipiul DROBETA TURNU SEVERIN,Str. Smârdan 14,prima jum. a sec. XX
265, MH-II-m-B-10206, Casa Doşianu Rudolf, municipiul DROBETA TURNU SEVERIN, Str. Smârdan 16, 1871
266,MH-II-m-B-10207,Casa Chircu Marius,municipiul DROBETA TURNU SEVERIN,Str. Smârdan 20,1930
267,MH-II-m-B-10210,Şcoala Generală nr. 1,municipiul DROBETA TURNU SEVERIN,Str. Traian 18,1884
268,MH-II-m-B-10211,Internat Grup Şcolar Industrial Auto,municipiul DROBETA TURNU SEVERIN,Str. Traian 34,înc. sec. XX
269,MH-II-m-B-10212,"Casa Moşneanu Adrian, azi Depozit veterinar",municipiul DROBETA TURNU SEVERIN TURNU SEVERIN,Str. Traian 43,1910
271,MH-II-m-B-10214,Casa Turlacu Aurel,municipiul DROBETA TURNU SEVERIN,Str. Traian 67,înc. sec. XX
272,MH-II-m-B-10215,Casa Brâncuş Rozaria,municipiul DROBETA TURNU SEVERIN,Str. Traian 69,înc. sec. XX
273,MH-II-m-B-10216,Casă de negustor,municipiul DROBETA TURNU SEVERIN,Str. Traian 78,înc. sec. XIX
