Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
87, BR-II-m-B-02105, Beci, municipiul BRĂILA Str. str.," Grădinii Publice 20, pe latura de E, colţ Vadul Schelei", cu sec. XVIII
88,BR-II-m-B-02106,Cazarma Artileriei,municipiul BRĂILA Str.,"Grigorescu Eremia, general 48",1885
89,BR-II-a-B-02107,"Ansamblu ""Str. Eremia Grigorescu""",municipiul BRĂILA Str. Bd.,"Grigorescu Eremia, general 1-13, între Al.I.Cuza şi str. Plevnei",sec. XIX
90,BR-II-m-B-02108,"Şcoala ""Constantin Sandu Aldea""",municipiul BRĂILA Str.,"Grigorescu Eremia, general 23",1923
91,BR-II-m-B-20913,"Catedrala Mitropoliei Ortodoxe de Rit Vechi cu hramul ""Acoperământul Maicii Domnului""",municipiul BRĂILA Str.,Grigorescu Nicolae 8,1870
92,BR-II-m-B-02110,"Fostul Liceu de fete, azi Colegiul Naţional ""Gh. Munteanu Murgoci”",municipiul BRĂILA Bd.,Independenţei 4,1890
93,BR-II-m-B-02109,Casă,municipiul BRĂILA Piaţa,Independenţei 1A,înc. sec. XX
94,BR-II-m-B-02111,"Casa Societăţii de Asigurări ""Generala”, azi Sediul Flotilei de Dunăre",municipiul BRĂILA Str.,Împăratul Traian 8,1910
95,BR-II-m-B-02112,"Biserica ""Sf. Apostoli Petru şi Pavel și Sf. Cuvioasă Parascheva”",municipiul BRĂILA Str.,Maior Petru 24,1872 - 1894
96, BR-II-m-B-02113, Casa Panteli, municipiul BRĂILA Str., Mărăşeşti 3, 1912
97,BR-II-m-B-02114,Casa A. Teodorescu,municipiul BRĂILA Str.,Mărăşeşti 22,1890 - 1921
98,BR-II-m-B-02115,Casa turcească,municipiul BRĂILA Str.,"Orientului 19, Justiţiei, 2",înc. sec. XIX
99,BR-II-m-B-02116,"Școala primară comunală ""Spiru Haret”",municipiul BRĂILA Şos.,Parcului 2,1923 - 1925
100,BR-II-m-B-02117,"Casa Marcheto, azi Camera de Comerţ, Industrie şi Agricultură - filiala Brăila",municipiul BRĂILA Str.,Pensionatului 3,1900
101,BR-II-m-B-02118,"Şcoala Normală de Fete, azi Spitalul ”Sf. Spiridon”",municipiul BRĂILA Str.,Pietăţii 1,1923 - 1927
102,BR-II-m-B-02119,"Fabrica de bere ""R.H. Müller”",municipiul BRĂILA Str.,Plevnei 173,1872 - 1873
103,BR-II-m-B-02120,"Clădirea Societăţii Române de Asigurări din Brăila, azi Biblioteca Judeţeană ""Panait Istrati""",municipiul BRĂILA Piaţa,Poligon 4,sf. sec. XIX
104,BR-II-m-B-02121,Casa Alexiu,municipiul BRĂILA Str.,Polonă 14,1910
105,BR-II-m-B-02122,"Casa Irimia, azi Căminul de bătrâni",municipiul BRĂILA Str.,Polonă 22,1912
106, BR-II-m-B-02123, Casa Popeea, municipiul BRĂILA Str., Rosetti C.A. 1, 1900
