Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
314,BN-I-s-B-01418,"Situl arheologic de la Şopteriu, punct ""La intrarea în sat""",sat ŞOPTERIU; comuna URMENIŞ,"La intrarea în sat dinspre Urmeniş, vatra satului",în
315,BN-I-m-B-01418.01,Aşezare,sat ŞOPTERIU; comuna URMENIŞ,"La intrarea în sat dinspre Urmeniş, vatra satului",în sec. IV p. chr.
316,BN-I-m-B-01418.02,Aşezare,sat ŞOPTERIU; comuna URMENIŞ,"La intrarea în sat dinspre Urmeniş, vatra satului",în sec. II - III p. Chr.
317,BN-I-m-B-01418.03,Aşezare,sat ŞOPTERIU; comuna URMENIŞ,"La intrarea în sat dinspre Urmeniş, vatra satului",în Latène
318,BN-I-m-B-01418.04,Aşezare,sat ŞOPTERIU; comuna URMENIŞ,"La intrarea în sat dinspre Urmeniş, vatra satului",în Hallstatt
319,BN-I-s-B-01420,"Situl arheologic de la Tărpiu, punct ""Pe vale”",sat TĂRPIU; comuna DUMITRA,"La 1 km SE de sat, în jurul fostelor saivane IAS",
320,BN-I-m-B-01420.01,Aşezare,sat TĂRPIU; comuna DUMITRA,"""Pe vale”",sec. IV p. Chr.
321, BN-I-m-B-01420.02, Aşezare, sat TĂRPIU; comuna DUMITRA," ""Pe vale”", sec. II - III p. Chr.
322,BN-I-m-B-01420.03,Aşezare,sat TĂRPIU; comuna DUMITRA,"""Pe vale”",Latène
323,BN-I-m-B-01420.04,Aşezare,sat TĂRPIU; comuna DUMITRA,"""Pe vale”",Hallstatt
324,BN-I-s-B-01421,Aşezare,sat TĂURE; comuna NIMIGEA,"""Faţa stânii”",Epoca bronzului
325,BN-I-s-B-01422,"Situl arheologic de la Teaca, punct ""Vatra satului""",sat TEACA; comuna TEACA,"În vatra satului, între DJ spre Archiud Valea Dipşii",şi
326,BN-I-m-B-01422.01,Aşezare,sat TEACA; comuna TEACA,"În vatra satului, între DJ spre Archiud Valea Dipşii",şi Epoca migraţiilor
327,BN-I-m-B-01422.02,Aşezare,sat TEACA; comuna TEACA,"În vatra satului, între DJ spre Archiud Valea Dipşii",şi Latène
328,BN-I-m-B-01422.03,Aşezare,sat TEACA; comuna TEACA,"În vatra satului, între DJ spre Archiud Valea Dipşii",şi Neolitic
329,BN-I-s-A-01717.01,Cimitirul bisericii,sat TEACA; comuna TEACA,345,sec. XIV - XIX
330,BN-I-s-B-01423,"Situl arheologic de la Tonciu, punct “Dealul Pietros”",sat TONCIU; comuna GALAŢII BISTRIŢEI,"sector ”“Dealul Pietros”, terasa din dreapta drumului comunal, înainte intrarea în localitate", de
331,BN-I-m-B-01423.01,Aşezare,sat TONCIU; comuna GALAŢII BISTRIŢEI,"""Dealul Pietros”, terasa din dreapta drumului comunal, înainte de intrarea localitate",Latène în
332,BN-I-m-B-01423.02,Aşezare,sat TONCIU; comuna GALAŢII BISTRIŢEI,"""Dealul Pietros”, terasa din dreapta drumului comunal, înainte de intrarea localitate",Epoca bronzului în
333,BN-I-s-B-01424,"Situl arheologic de la Ţagu, punct ""Vatra satului""",sat ŢAGU; comuna BUDEŞTI,"În vatra satului, la S de şcoală",
334,BN-I-m-B-01424.01,Aşezare,sat ŢAGU; comuna BUDEŞTI,"În vatra satului, la S de şcoală",sec. IV - V
335,BN-I-m-B-01424.02,Aşezare,sat ŢAGU; comuna BUDEŞTI,"În vatra satului, la S de şcoală",Latène
336, BN-I-m-B-01424.03, Aşezare, sat ŢAGU; comuna BUDEŞTI," În vatra satului, la S de şcoală", Hallstatt
337,BN-I-s-B-01425,"Situl arheologic de la Ţagu, punct ""După Dos""",sat ŢAGU; comuna BUDEŞTI,"""După dos”",
338,BN-I-m-B-01425.01,Aşezare,sat ŢAGU; comuna BUDEŞTI,"""După dos”",Latène
339,BN-I-m-B-01425.02,Aşezare,sat ŢAGU; comuna BUDEŞTI,"""După dos”",Hallstatt
340,BN-I-s-B-01426,Aşezare,sat ŢAGU; comuna BUDEŞTI,"""Dealul Căbicului”",Neolitic
341,BN-I-s-B-01419,Aşezare,sat ŢĂGŞORU; comuna BUDEŞTI,Vatra satului,Hallstatt
342,BN-I-s-B-01427,"Situl arheologic Ţigău, punct ""La Dâmburi”",sat ŢIGĂU; comuna LECHINŢA,"""La Dâmburi”, terasa înaltă din partea N a satului",de
343, BN-I-m-B-01427.01, Aşezare, sat ŢIGĂU; comuna LECHINŢA," ""La Dâmburi”, terasa înaltă din partea N a satului", de Hallstatt
344,BN-I-m-B-01427.02,Aşezare,sat ŢIGĂU; comuna LECHINŢA,"""La Dâmburi”, terasa înaltă din partea N a satului",de Epoca bronzului
345,BN-I-s-B-01428,Aşezare,sat ŢIGĂU; comuna LECHINŢA,"""“La Kissfaludy”, pe grădinile din partea de SV a satului",sec. IV p. Chr.
346,BN-I-s-B-01429,"Situl arheologic de la Uriu, punct ""Terasa din dreptul Văii Ilişua """,sat URIU; comuna URIU,Terasa din dreptul Văii Ilişua la 200-300 m de şosea,
347,BN-I-m-B-01429.01,Aşezare,sat URIU; comuna URIU,Terasa din dreptul Văii Ilişua la 200-300 m de şosea,Hallstatt
348,BN-I-m-B-01429.02,Aşezare,sat URIU; comuna URIU,Terasa din dreptul Văii Ilişua la 200-300 m de şosea,Epoca bronzului
349,BN-I-s-A-01430,Burgus,sat URIU; comuna URIU,"Spre capătul satului, în direcţia Ilişua, 100 m","la sec. II - III p. Chr., Epoca romană"
350,BN-I-s-B-01431,"Situl arheologic de la Vermeş, punct ""Căminul cultural""",sat VERMEŞ; comuna LECHINŢA,Lângă Căminul cultural,
351,BN-I-m-B-01431.01,Aşezare,sat VERMEŞ; comuna LECHINŢA,Lângă Căminul cultural,sec. XI - XII
352,BN-I-m-B-01431.02,Aşezare,sat VERMEŞ; comuna LECHINŢA,Lângă Căminul cultural,sec. II - III p. Chr.
353,BN-I-m-B-01431.03,Aşezare,sat VERMEŞ; comuna LECHINŢA,Lângă Căminul cultural,Hallstatt
