Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
41,BT-I-s-B-01764 BT-I-s-B-01765,"Fortificaţia de la Corni, punct ""La Cetăţuie"" Situl arheologic de la",sat CORNI; comuna CORNI sat CORNI; comuna,"""La Cetăţuie” La 3 km E de sat-A462 ""În Văiugi” La 1 km de NVde sat-","sec. IX - XI, Epoca medieval timpurie"
43,BT-I-m-B-01765.01,Aşezare,sat CORNI; comuna CORNI,"""În Văiugi” La 1 km de NV de sat","sec. XV, XVII - XVIII, Epoca medievală"
44,BT-I-m-B-01765.02,Aşezare,sat CORNI; comuna CORNI,"""În Văiugi” La 1 km de NV de sat","sec. IV - V, Epoca migraţiilor"
45,BT-I-m-B-01765.03,Aşezare,sat CORNI; comuna CORNI,"""În Văiugi” La 1 km de NV de sat",Hallstatt
46,BT-I-s-A-01766,Aşezare fortificată,sat COTU; comuna COPĂLĂU,"""Poiana Costăchel” La 1 km V de sat","sec. VI - III a. Chr., Latène, Cultura geto - dacică"
47,BT-I-s-B-01767,Aşezare,sat COTU MICULINŢI; comuna COŢUŞCA,"""Staţia de pompare"" La 0,5 km SV de sat-A923,937,938","sec. III - II a. Chr., Latène, Cultura geto - dacică"
48,BT-I-s-B-01768,"Situl arheologic de la Crasnaleuca, punct ""La Stanişte""",sat CRASNALEUCA; comuna COŢUŞCA,"""La Stanişte” La 2,5 km S de sat-P854","Paleolitic superior, Cultura Gravetian oriental, Cucuteni A, Gorodsk-Horodiştea"
49,BT-I-s-B-01769,"Situl arheologic de la Cristeşti, punct ""La Şesul Ţarinei""",sat CRISTEŞTI; comuna CRISTEŞTI,"""Şesul ţarinei” La 1,5 km NV de sat- A46","Perioada de tranziţie la epoca bronzului, Cultura Horodiştea-Folteşti"
50,BT-I-s-B-01772,Aşezare,sat CRISTEŞTI; comuna CRISTEŞTI,"""Velniţă” La 1,5 km SV de sat","sec. VIII - X, Epoca medieval timpurie"
51,BT-I-s-B-01773,Aşezare,sat CRISTINEŞTI; comuna CRISTINEŞTI,"""Podul Popii” La 1,5 km SE de sat- A547,553,F550,552","sec. XIV - XV, XVII - XVIII, Epoca medievală"
52,BT-I-s-B-01774,Situl arheologic de la Curteşti,sat CURTEŞTI; comuna CURTEŞTI,"""În Vatra Satului""",Epoca migraţiilor
53,BT-I-m-B-01774.01 BT-I-m-B-01774.02,Aşezare Aşezare,sat CURTEŞTI; comuna CURTEŞTI sat CURTEŞTI; comuna,"""În Vatra Satului"" A154 ""În Vatra Satului""","sec. XIV - XV, XVII - XVIII, Epoca medievală sec. IV - V, Epoca migraţiilor"
55,BT-I-s-B-01775,"Situl arheologic de la Cuzlău, punct ""La Făgădău""",sat CUZLĂU; comuna PĂLTINIŞ,"""La Făgădău” La 0,5 km NE de sat- A722,723,Pş720","sec. IV - V, Epoca migraţiilor"
56,BT-I-s-B-01776,Situl arheologic de la Dacia,sat DACIA; comuna NICŞENI,"""Ursoaia” La 0,5 km N de sat- A416,F420,424",
57, BT-I-m-B-01776.01, Aşezare, sat DACIA; comuna NICŞENI," ""Ursoaia” La 0,5 km N de sat- A416,F420,424"," sec. IV - V, Epoca migraţiilor"
58,BT-I-m-B-01776.02,Aşezare,sat DACIA; comuna NICŞENI,"""Ursoaia” La 0,5 km N de sat- A416,F420,424","Epoca bronzului târziu, Cultura Noua"
59,BT-I-m-B-01776.03,Aşezare,sat DACIA; comuna NICŞENI,"""Ursoaia” La 0,5 km N de sat- A416,F420,424","Eneolitic, Cultura Cucuteni"
60,BT-I-s-A-01777,"Aşezarea fortificată de la Dersca, punct ""Berezna""",sat DERSCA; comuna DERSCA,"""Berezna” La 1 km N de sat-A223 Lat. 48°00'09'' -Long. 26°17'34''","sec. XI - III a. Chr., Hallstatt, Cultura geto - dacică"
61,BT-I-s-B-01778,Situl arheologic de la Dimitrie Cantemir,sat DIMITRIE CANTEMIR; comuna AVRĂMENI,"""Şleahul Liveni” La 0,5 km NE de sat- A328,330,331,334",
62,BT-I-m-B-01778.01,Aşezare,sat DIMITRIE CANTEMIR; comuna AVRĂMENI,"""Şleahul Liveni” La 0,5 km NE de sat","Epoca bronzului târziu, Cultura Noua"
63, BT-I-m-B-01778.02, Aşezare, sat DIMITRIE CANTEMIR; comuna AVRĂMENI," ""Şleahul Liveni” La 0,5 km NE de sat"," Eneolitic, Cultura Cucuteni"
64,BT-I-s-A-01779,"Situl arheologic de la Dorohoi, punct ""Vatra",municipiul DOROHOI,"Str. Ştefan cel Mare 61, ”Vatra târgului” pe tot terenul din jurul Long. 26°24'29''","sec. XV - XVII, Epoca medievală"
65,BT-I-s-B-01780,Necropola tumulară de Dragalina,la sat DRAGALINA; comuna CRISTINEŞTI,"""Mormântul Urieşului” La 1 km NV de sat-A670","Perioada de tranziţie la epoca bronzului, Cultura Horodiştea-Folteşti"
66,BT-I-s-B-01781,Situl arheologic de la Draxini,sat DRAXINI; comuna BĂLUŞENI,"""La Cânepişte” La 2 km NE de sat",Epoca migraţiilor
67, BT-I-m-B-01781.01, Aşezare, sat DRAXINI; comuna BĂLUŞENI," ""La Cânepişte” La 2 km NE de sat- P839,842,845"," sec. XVI - XVII, Epoca medievală"
68,BT-I-m-B-01781.02,Aşezare,sat DRAXINI; comuna BĂLUŞENI,"""La Cânepişte” La 2 km NE de sat- P839,842,845","sec. IV - V, Epoca migraţiilor"
69,BT-I-s-B-01782,"Situl arheologic de la Drăgăşani, punct ""Dealul Chiţanca""",sat DRĂGUŞENI; comuna DRĂGUŞENI,"""Dealul Chiţanca” La 3 km NV de sat",
70, BT-I-m-B-01782.01, Aşezare, sat DRĂGUŞENI; comuna DRĂGUŞENI," ""Dealul Chiţanca” La 3 km NV de sat"," sec. IV - V, Epoca romano- bizantină"
71,BT-I-m-B-01782.02,Aşezare,sat DRĂGUŞENI; comuna DRĂGUŞENI,"""Dealul Chiţanca” La 3 km NV de sat","Epoca bronzului târziu, Cultura Noua"
72,BT-I-s-B-01783,"Situl arheologic de la Drăguşeni, punct ""Ostrov""",sat DRĂGUŞENI; comuna DRĂGUŞENI,"""Ostrov” La 1 km SV de sat","Eneolitic, Cultura Cucuteni"
73,BT-I-m-B-01783.01,Necropolă sarmatică,sat DRĂGUŞENI; comuna DRĂGUŞENI,"""Ostrov” La 1 km SV de sat- P207,209,214","sec. IV - V, Epoca migraţiilor"
