Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
301,HR-II-a-A-12720,"Ansamblul ""Drumul Crucii"" (Kalvaria)",municipiul MIERCUREA CIUC,Str. Şumuleul Mic,sec. XV - XX
302,HR-II-m-A-12720.01,Capela romano-catolică „Sf. Anton”,municipiul MIERCUREA CIUC,Str. Şumuleul Mic 17,"1661, transf. 1773"
303,HR-II-m-A-12720.02,"Capela romano-catolică „Passio"" (A Patimilor)",municipiul MIERCUREA CIUC,Str. Şumuleul Mic 19,sec. XV - XVII
304,HR-II-m-A-12720.03,"Capela romano-catolică ""Salvator""",municipiul MIERCUREA CIUC,Str. Şumuleul Mic 19,sec. XV - XVII
305, HR-II-m-B-12739," Conacul Lázár, azi Grădiniţă de copii şi Cămin Cultural", municipiul MIERCUREA CIUC, Str. Tolpiţa 93, 1829
306,HR-II-a-B-12747,"Ansamblul conacului Emeric Adorjan, azi casă de odihnă",sat ARMĂŞENI; comuna CIUCSÂNGEORGIU,431,"1797, 1828, ext. 1835, 1869"
307,HR-II-m-B-12747.01,Conacul de lemn Emeric Adorjan,sat ARMĂŞENI; comuna CIUCSÂNGEORGIU,431,"1797, 1828, ext. 1835, 1869"
308,HR-II-m-B-12747.02,"Poartă secuiască catolice ""Zămislirea Sf.",sat ARMĂŞENI; comuna CIUCSÂNGEORGIU CIUCSÂNGEORGIU,431,1869
310,HR-II-m-A-12748.01,"Biserica romano-catolică ""Zămislirea Sf. Fecioare""",sat ARMĂŞENI; comuna CIUCSÂNGEORGIU,460,sec. XV - XIX
311,HR-II-m-A-12748.02,Zid de incintă,sat ARMĂŞENI; comuna CIUCSÂNGEORGIU,460,sec. XV
312,HR-II-m-B-12749,"Biserica reformată, cu turnul- clopotniţă",sat ATID; comuna ATID,246,"1678, 1797"
313,HR-II-m-B-12750,Biserica unitariană,sat AVRĂMEŞTI; comuna AVRĂMEŞTI,46,"sec. XV, 1803 - 1811"
314,HR-II-m-B-12752,Conacul Biró,sat BETEŞTI; oraş CRISTURU SECUIESC,76,înc. sec. XIX
315,HR-II-m-A-12753,"Biserica de lemn ""Sf. Nicolae""",sat BILBOR; comuna,BILBOR 125,"1795, 1819"
316,HR-II-m-B-20312,Biserică de lemn romano- catolică,sat BILBOR; comuna,BILBOR 203,înc. sec. XX
317,HR-II-m-B-12754,Primărie,sat BILBOR; comuna,BILBOR Str. Principală 120,1936 - 1938
318,HR-II-m-B-12755,Şcoală,sat BILBOR; comuna,BILBOR Str. Principală 127,1936 - 1938
319,HR-II-a-A-12756,Ansamblul bisericii romano catolice,- sat BISERICANI; comuna LUPENI,2,sec. XIII - XVIII
320,HR-II-m-A-12756.01,Biserica romano - catolică,sat BISERICANI; comuna LUPENI,2,sec. XIII - XVIII
321,HR-II-m-A-12756.02,"Zid de incintă Petru şi Pavel” şi ""Sf. Nicolae""",sat BISERICANI; comuna LUPENI SECUIENI,2 din str. Szobor nr. 74,sec. XVII
