Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
242,IF-I-m-B-20257.03,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"Pe malul drept al pârâului Vlăsia, la de şoseaua spre Sanatoriul TBC",vest sec. II - III p. Chr.
243,IF-I-m-B-20257.04,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"Pe malul drept al pârâului Vlăsia, la nord-est de sat",sec. II - I a. Chr.
244,IF-I-s-B-20264,Situl arheologic de la Dumbrăveni,sat DUMBRĂVENI; comuna BALOTEŞTI,"În punct ""La Nisipărie IV"", pe malul stâng al Cociovaliştei, la vest de biserica satului",
245,IF-I-m-B-20264.01,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"În punct ""La Nisipărie IV"", pe malul stâng al Cociovaliştei, la vest de biserica satului",sec. IV - V p. Chr.
246,IF-I-m-B-20264.02,Aşezare,sat DUMBRĂVENI; comuna BALOTEŞTI,"În punct ""La Nisipărie IV"", pe malul stâng al Cociovaliştei, la vest de biserica satului",sec. II - I a. Chr.
247,IF-I-m-B-20264.03,Aşezare Fundenii Doamnei,sat DUMBRĂVENI; comuna BALOTEŞTI DOBROEŞTI,"În punct ""La Nisipărie IV"", pe malul stâng al Cociovaliştei, la vest de biserica satului est de biserica Fundenii Doamnei","Epoca bronzului, Cultura Tei, faza V"
249,IF-I-m-B-17881.01,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei",sec. XVII - XVIII
250,IF-I-m-B-17881.02,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei",sec. VI - VII
251,IF-I-m-B-17881.03,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei",sec. IV p. Chr.
252,IF-I-m-B-17881.04,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei",Hallstatt
253,IF-I-m-B-17881.05,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei","Epoca bronzului, Cultura Tei, faza Fundenii Doamnei"
254,IF-I-m-B-17881.06,Aşezare,sat FUNDENI; comuna DOBROEŞTI,"Pe malul nordic al lacului Fundeni, la est de biserica Fundenii Doamnei","Epoca neolitică, Cultura Dudeşti"
255,IF-I-s-B-15145,"Situl arheologic de la Bălăceanca, punct ""Valea Câlnăului""",sat GLINA; comuna GLINA,"Pe ambele maluri ale Văii Câlnăului, zona clădirilor fostei ferme legumicole Popeşti-Leordeni",în
256,IF-I-m-B-15145.01,Aşezare,sat GLINA; comuna GLINA,"Pe ambele maluri ale Văii Câlnăului, zona clădirilor fostei ferme legumicole Popeşti-Leordeni",în sec. II - IV p. Chr.
257,IF-I-m-B-15145.02,Aşezare,sat GLINA; comuna GLINA,"Pe ambele maluri ale Văii Câlnăului, zona clădirilor fostei ferme legumicole Popeşti-Leordeni",în Epoca bronzului
258,IF-I-s-B-15192,Aşezare Glina,sat GLINA; comuna GLINA GLINA,"În punct ""Abator"", pe malul drept al Dâmboviţei, la vest de abator drept al Dâmboviţei, de la cca 250 m","Epoca bronzului, Cultura Tei"
260,IF-I-m-B-15193.01,Necropolă,sat GLINA; comuna GLINA,"În punct ""Canalul Colector"", pe malul drept al Dâmboviţei, de la cca 250 m est de şoseaua Glina-Căţelu, spre marginea de nord a satului",sec. XVII - XVIII
261,IF-I-m-B-15193.02,Aşezare,sat GLINA; comuna GLINA,"În punct ""Canalul Colector"", pe malul drept al Dâmboviţei, de la cca 250 m est de şoseaua Glina-Căţelu, spre marginea de nord a satului",sec. II - III p. Chr.
262,IF-I-m-B-15193.03,Aşezare,sat GLINA; comuna GLINA,"În punct ""Canalul Colector"", pe malul drept al Dâmboviţei, de la cca 250 m est de şoseaua Glina-Căţelu, spre marginea de nord a satului",Epoca bronzului
263,IF-I-m-B-15193.04,Aşezare,sat GLINA; comuna GLINA,"În punct ""Canalul Colector"", pe malul drept al Dâmboviţei, de la cca 250 m est de şoseaua Glina-Căţelu, spre marginea de nord a satului","Epoca neolitică, Cultura Boian, faza Giuleşti; cultura Gumelniţa"
264,IF-I-s-B-15194,Situl arheologic de la Glina,sat GLINA; comuna GLINA,"În punct ""Via lui Poleaşcă"", imediat est de şos. Popeşti-Leordeni-Glina, pe malul drept al Dâmboviţei",la
265,IF-I-m-B-15194.01,Aşezare,sat GLINA; comuna GLINA,"În punct ""Via lui Poleaşcă"", imediat est de şos. Popeşti-Leordeni-Glina, pe malul drept al Dâmboviţei",la sec. III - IV p. Chr
266,IF-I-m-B-15194.02,Aşezare,sat GLINA; comuna GLINA,"În punct ""Via lui Poleaşcă"", imediat est de şos. Popeşti-Leordeni-Glina, pe","la Epoca neolitică, Cultura Gumelniţa"
267,IF-I-s-B-15195,Situl arheologic de la Glina,sat GLINA; comuna GLINA,"În punct ""Sediul fostei Ferme nr. 1"", malul drept al Dâmboviţei",pe
268,IF-I-m-B-15195.01,Aşezare,sat GLINA; comuna GLINA,"În punct ""Sediul fostei Ferme nr. 1"", malul drept al Dâmboviţei",pe sec. III - IV p. Chr.
269,IF-I-m-B-15195.02,Aşezare,sat GLINA; comuna GLINA,"În punct ""Sediul fostei Ferme nr. 1"", malul drept al Dâmboviţei","pe Epoca bronzului, Cultura Glina"
270,IF-I-m-B-15195.03,Aşezare,sat GLINA; comuna GLINA,"În punct ""Sediul fostei Ferme nr. 1"", malul drept al Dâmboviţei","pe Epoca neolitică, Cultura Boian"
271,IF-I-s-B-15196,Situl arheologic de la Glina,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de str. Morii",
272,IF-I-m-B-15196.01,Aşezare,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de str. Morii",sec. XVII - XVIII
273,IF-I-m-B-15196.02,Aşezare,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de str. Morii",sec. IX - XI
274,IF-I-m-B-15196.03,Aşezare,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de str. Morii",sec. II - IV p. Chr.
275,IF-I-m-B-15196.04,Aşezare,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de str. Morii",Epoca bronzului
276,IF-I-m-B-15196.05,Aşezare,sat GLINA; comuna GLINA,"În jumătatea nord-est a satului, pe terasa înaltă a Dâmboviţei, tăiată de","Epoca neolitică, Cultura Gumelniţa"
277,IF-I-s-B-15197,Situl arheologic de la Grădiştea,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"În punct ""La Ceair"", pe malul de sud lacului Căldăruşani",al
278,IF-I-m-B-15197.01,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"În punct ""La Ceair"", pe malul de sud lacului Căldăruşani",al sec. II - I a. Chr.
279,IF-I-m-B-15197.02,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"În punct ""La Ceair"", pe malul de sud lacului Căldăruşani","al Epoca bronzului, Culturile Glina şi Tei"
280,IF-I-s-B-15198,Situl arheologic de la Grădiştea,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord de conacul Hagi Tudorache şi biserica Sf. Vineri",
281,IF-I-m-B-15198.01,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord de conacul Hagi Tudorache şi biserica Sf. Vineri",sec. XVI - XVIII
282,IF-I-m-B-15198.02,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord de conacul Hagi Tudorache şi biserica Sf. Vineri",sec. V - VI
283,IF-I-m-B-15198.03,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord de conacul Hagi Tudorache şi biserica Sf. Vineri",Epoca bronzului
284,IF-I-s-B-15199,Situl arheologic de la Grădiştea,sat GRĂDIŞTEA; comuna GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord-est de sediul Primăriei (Casa Greceanu)",
285,IF-I-m-B-15199.01,Aşezare,sat GRĂDIŞTEA; comuna GRĂDIŞTEA GRĂDIŞTEA,"Pe malul de sud al lacului Căldăruşani, la nord-est de sediul Primăriei (Casa Greceanu) la nord-est de sediul Primăriei (Casa",Epoca geto-dacică
287,IF-I-s-B-15200,Situl arheologic de la Izvorani,sat IZVORANI; comuna CIOLPANI,"Pe malul stâng al văii Lacul Ciurii, la de sat",vest
288,IF-I-m-B-15200.01,Aşezare,sat IZVORANI; comuna CIOLPANI,"Pe malul stâng al văii Lacul Ciurii, la de sat",vest sec. XV - XVIII
289,IF-I-m-B-15200.02,Aşezare,sat IZVORANI; comuna CIOLPANI,"Pe malul stâng al văii Lacul Ciurii, la de sat",vest sec. VI - VII
