Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
45,CS-I-m-A-10785.02,Aşezare,sat BERZOVIA; comuna BERZOVIA,"Zona dintre magazinul sătesc, primărie, dispensar şi malul râului Berzasca",Epoca romană
46,CS-I-s-B-10786,"Situl arheologic de la Berzovia, punct ""Pătruiene""",sat BERZOVIA; comuna BERZOVIA,"""Pătruiene”",
47,CS-I-m-B-10786.01,Aşezare,sat BERZOVIA; comuna BERZOVIA,"""Pătruiene”, la 2 km N de sat",sec. XIII - XIV
48,CS-I-m-B-10786.02,Aşezare,sat BERZOVIA; comuna BERZOVIA,"""Pătruiene”, la 2 km N de sat","sec. III - IV p. Chr., Epoca daco-romană"
49,CS-I-m-B-10786.03,Instalaţie de reducere a minereului de fier,sat BERZOVIA; comuna BERZOVIA,"""Pătruiene”, la 2 km N de sat","sec. III - IV p. Chr., Epoca daco-romană"
50,CS-I-s-B-10787,Biserică,sat BERZOVIA; comuna BERZOVIA,"""Dealul Ciclău”",sec. XIII - XIV
51,CS-I-s-B-10788,Aşezare fortificată,oraş BOCŞA,"""Gruniul Cetăţii”, pe valea Smidei, în spatele cantonului, în Cartierul Bocşa Montană",Epoca bronzului
52,CS-I-s-B-10789,"Situl arheologic de la Bocşa, punct ""Cariera Colţani”",oraş BOCŞA,"""Cariera Colţani”",
53,CS-I-m-B-10789.01,Aşezare,oraş BOCŞA,"""Cariera Colţani”, lângă Halta CFR Colţan, la SE de Cartierul Bocşa Montană",Eneolitic
54,CS-I-m-B-10789.02,Aşezare,oraş BOCŞA,"""Cariera Colţani”, lângă Halta CFR Colţan, la SE de Cartierul Bocşa Montană",Epoca bronzului
55,CS-I-s-B-10790,Aşezare fortificată,oraş BOCŞA,"""Gruniul Cetăţuia”, pe valea Vernieşului, între ogaşele Cătuna Mică şi Cătuna Mare, în Cartierul Bocşa Română",Epoca bronzului
56,CS-I-s-B-10791,"Situl arheologic de la Bocşa, punct ""Dealul Mare”",oraş BOCŞA,"""Dealul Mare”",Hallstatt
57,CS-I-m-B-10791.01,Aşezare fortificată,oraş BOCŞA,"""Dealul Mare”, la 4 km N de oraş, la dreapta drumului ce duce spre comuna Ramna, în Cartierul Bocşa Română",Hallstatt
58,CS-I-m-B-10791.02,Necropolă de incineraţie,oraş BOCŞA,"""Dealul Mare”, la 4 km N de oraş, la dreapta drumului ce duce spre comuna Ramna, în Cartierul Bocşa Română",Hallstatt
59,CS-I-s-B-10792,Cetate (ruine),oraş BOCŞA,"""Buza Turcului”, la 1 km N de localitate, pe malul stâng al Bârzavei, în Cartierul Bocşa Vasiova",sec. XIV - XV
60,CS-I-s-B-10793,Aşezare fortificată,sat BORLOVENII VECHI; comuna PRIGOR,"""Leu”, pe malul stâng al Nerei, la 2 km N de sat",Hallstatt
61,CS-I-s-B-10794,Construcţie romană de tip mansio,sat BREBU; comuna BREBU,"""Gura Văii - Valea Motrului”, la 3 km NE de sat","sec. II - III p. Chr., Epoca romană"
62,CS-I-s-B-10795,Construcţie romană,sat BUCOŞNIŢA; comuna BUCOŞNIŢA,"""Sălişte”, la cca. 300 m de gară şi la 50 m de şosea","sec. II - III p. Chr., Epoca romană"
63,CS-I-s-B-10796,"Situl arheologic de la Bucova, punct ""Poarta de Fier a Transilvaniei""",sat BUCOVA; comuna BĂUŢAR,"""Poarta de Fier a Transilvaniei”",
64,CS-I-m-B-10796.01,Fortificaţie,sat BUCOVA; comuna BĂUŢAR,"""Poarta de Fier a Transilvaniei”, la 2 km E de localitate",Epoca medievală
65,CS-I-m-B-10796.02,Val,sat BUCOVA; comuna BĂUŢAR,"""Poarta de Fier a Transilvaniei”, la 2 km E de localitate",Epoca medievală
66,CS-I-m-B-10796.03,Val,sat BUCOVA; comuna BĂUŢAR,"""Poarta de Fier a Transilvaniei”, la 2 km E de localitate","Latène, Cultura geto - dacică"
67,CS-I-s-B-10797,"Situl arheologic de la Caransebeş, cartierul Balta Sărată- ""Câmpul lui Andrei""",municipiul CARANSEBEŞ,"""Câmpul lui Andrei”",
68,CS-I-m-B-10797.01,Aşezare,municipiul CARANSEBEŞ,"""Câmpul lui Andrei”, Cartier Balta Sărată, la cca. 150 m E de şoseaua Caransebeş - Orşova",Epoca medievală timpurie
