Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
207,BZ-I-m-B-02253.09,"Aşezare, punct ""Valea Huiup”",sat NENCIULEŞTI; comuna MEREI,"""Valea Huiup”, începând de la N sat, până deasupra satului Gura Sărăţii","de mil. IV, Eneolitic, Cultura Gumelniţa"
208,BZ-I-m-B-02253.10,"Aşezare, punct ""Dealul Vladimir”",sat NENCIULEŞTI; comuna MEREI,"""Dealul Vladimir”, la cca 3 km NNE de sat – în viile de pe deal, în partea de SSE a dealului","mil. III - II, Epoca bronzului, Cultura Monteoru"
209,BZ-I-m-B-02253.11,"Aşezare, punct ""La Cruce”",sat NENCIULEŞTI; comuna MEREI,"""La Cruce”, ""Via Popii”, la ieşirea de N a satului spre pădure, în jurul crucii înalte de piatră, mai ales spre E,S,N; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. III - II, Epoca bronzului, Cultura Monteoru"
210,BZ-I-m-B-02253.12,"Necropolă, punct ""La Cruce”",sat NENCIULEŞTI; comuna MEREI,"""La Cruce”, ""Via Popii”, la ieşirea de N a satului spre pădure, în jurul crucii înalte de piatră, mai ales spre E,S,N; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. III - IV, Epoca bronzului, Cultura Monteoru"
211,BZ-I-m-B-02253.13,"Aşezare, punct ""La Cruce”,",sat NENCIULEŞTI; comuna MEREI,"""La Cruce”, ""Via Popii”, la ieşirea de N a satului spre pădure, în jurul crucii înalte de piatră, mai ales spre E,S,N; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. V, Neolitic târziu"
212,BZ-I-m-B-02253.14,"Necropolă, punct ""La Cruce”,",sat NENCIULEŞTI; comuna MEREI,"""La Cruce”, ""Via Popii”, la ieşirea de N a satului spre pădure, în jurul crucii înalte de piatră, mai ales spre E,S,N; 1,5 km NV de sat şi 0,7 km NV de Biserica Porumbiţa","mil. V, Neolitic târziu"
213,BZ-I-m-B-02253.15,"Aşezare, punct ""Gogoneşti”",sat NENCIULEŞTI; comuna MEREI,"""Gogoneşti”, în partea de sus a satului, în curţile şi grădinile locuitorilor","mil. IV, Eneolitic, Cultura Gumelniţa"
214,BZ-I-m-B-02253.16,"Necropolă, punct ""Gogoneşti”",sat NENCIULEŞTI; comuna MEREI,"""Gogoneşti”, în partea de sus a satului, în curţile şi grădinile locuitorilor","mil. IV, Eneolitic, Cultura Gumelniţa"
215,BZ-I-s-B-02254,Aşezare,sat NIŞCOV; comuna VERNEŞTI,"„Gura Lupoiului”, în faţa văii, în ultimele gospodării din sat şi în viile din jurul torentului în marginea de NV a satului, la S de drumul Măntoiu-Coman","sec. V - VII, Epoca migraţiilor"
216,BZ-I-s-B-02255,Situl arheologic de la Nişcov,sat NIŞCOV; comuna VERNEŞTI,"""La Măntoiu”, în marginea de N a satului",
