Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
55,VN-I-m-A-06368.06,Necropolă,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru","Epoca bronzului, Cultura Monteoru, fazele Ic 4, II a, II"
56,VN-I-m-A-06368.07,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"Fostul sediu al C.A.P., în spate, de-a lungul râului Vărzaru","Eneolitic, Cultura Boian"
57,VN-I-s-B-06369,"Situl arheologic de la Coroteni, punct „Cetăţuia”",sat COROTENI; comuna SLOBOZIA BRADULUI,"""Cetăţuia”, la NV de sat",
58,VN-I-m-B-06369.01,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"""Cetăţuia”, la NV de sat","Epoca bronzului, Cultura Monteoru"
59,VN-I-m-B-06369.02,Aşezare,sat COROTENI; comuna SLOBOZIA BRADULUI,"""Cetăţuia”, la NV de sat","Eneolitic, Cultura Boian"
60,VN-I-s-B-06370,"Aşezarea de la Domneşti, punct „Cetăţuia”",sat DOMNEŞTI; comuna PUFEŞTI,"""Cetăţuia”, pe malul Siretului","Eneolitic, Cultura Cucuteni, faza A"
61,VN-I-s-B-06371,"Aşezarea de la Domneşti, punct „la Brazi”",sat DOMNEŞTI; comuna PUFEŞTI,"""La Brazi”, la 7 km de şoseaua Focşani-Adjud-Lunca Domneşti","Eneolitic, Cultura Cucuteni"
62,VN-I-s-B-06372,"Situl arheologic de la Dragosloveni, punct „Plainos”",sat DRAGOSLOVENI; comuna DUMBRĂVENI,"""Plainos”, la extremitatea sudică a satului, pe malul drept al râului Râmna",
63,VN-I-m-B-06372.01,Aşezare,sat DRAGOSLOVENI; comuna DUMBRĂVENI comuna,"""Plainos”, la extremitatea sudică a satului, pe malul drept al râului Râmna satului, pe malul drept al râului","Epoca bronzului, Cultura Monteoru faza A"
65,VN-I-s-B-06392,Situl arheologic de la Soveja,sat DRAGOSLOVENI; comuna SOVEJA,"La SE de sat, lângă albia râului Şuşiţa",
66,VN-I-m-B-06392.01,Aşezare,sat DRAGOSLOVENI; comuna SOVEJA,"La SE de sat, lângă albia râului Şuşiţa","Latène, Cultura geto - dacică"
67,VN-I-m-B-06392.02,Aşezare,sat DRAGOSLOVENI; comuna SOVEJA,"La SE de sat, lângă albia râului Şuşiţa",Epoca bronzului
68,VN-I-m-B-06392.03,Aşezare,sat DRAGOSLOVENI; comuna SOVEJA,"La SE de sat, lângă albia râului Şuşiţa","Eneolitic, Cultura Cucuteni, faza A"
69,VN-I-s-B-06373,"Situl arheologic de la Dumbrăveni, punct „Movila Mare”",sat DUMBRĂVENI; comuna DUMBRĂVENI,"punct ""Movila Mare”, reper amplasamentul iniţial al Statuii lui Suvorov, aflat pe terasa superioară dreaptă a râului Râmna",
70,VN-I-m-B-06373.01,Aşezare,sat DUMBRĂVENI; comuna DUMBRĂVENI,"punct ""Movila Mare”, reper amplasamentul iniţial al Statuii lui Suvorov, aflat pe terasa superioară dreaptă a râului Râmna","Epoca bronzului, Cultura Monteoru"
