Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
162,GJ-II-m-B-20128,Casa Popa Sburlea,sat BĂRBĂTEŞTI; comuna BĂRBĂTEŞTI,,1891
163,GJ-II-m-B-09226,"Biserica de lemn ""Sf. Pantelimon""",sat BĂZĂVANI; comuna SAMARINEŞTI,,sec. XIX
164,GJ-II-m-B-09227,"Biserica ""Sf. Vasile"" şi ""Sf. Împăraţi”",sat BÂLTENI; comuna BÂLTENI,,1826
165,GJ-II-m-B-09228,Casa Dincă Schileru,sat BÂLTENI; comuna BÂLTENI,,înc. sec. XX
166,GJ-II-m-B-09229,"Şcoala ""Dincă Schileru”",sat BÂLTENI; comuna BÂLTENI,,înc. sec. XX
167,GJ-II-m-B-20129,"Biserica de lemn ""Sf. Nicolae”",sat BÂRCACIU; comuna MUŞETEŞTI,,1713
168,GJ-II-m-B-09230,"Biserica de lemn ""Sf. Gheorghe”",sat BÂRZEIU DE GILORT; comuna ALBENI,,1800
169,GJ-II-m-B-20130,Casă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,,1932
170,GJ-II-m-B-09235,Casa Vartolomei Văruţ,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,4,1933
171,GJ-II-m-B-09236,Casa David Colibăşanu,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,16,înc. sec. XX
172,GJ-II-m-B-09237,Casă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,26,înc. sec. XX
173,GJ-II-m-B-09238,Cooperativa de Credit,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,80,înc. sec. XX
174,GJ-II-m-B-09232,Casa Elena Giurcă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,109,1933
175,GJ-II-m-B-09239,Casă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,109,1933
176,GJ-II-m-B-09240,Vila Doichin N. Georgescu,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,119,înc. sec. XIX
177,GJ-II-m-B-09241,Casa Şt. N. Geană,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,140,1908
178,GJ-II-m-B-20131,Casă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,213,înc. sec. XX
179,GJ-II-m-B-09242,Casă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,477,înc. sec. XX
180,GJ-II-a-B-09231,"Ansamblul bisericii ""Sf. Voievozi”",sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,637,sec. XVIII
181,GJ-II-m-B-09231.01,"Biserica ""Sf. Voievozi""",sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,637,sec. XVIII
182,GJ-II-m-B-09231.02,Zid de incintă,sat BENGEŞTI; comuna BENGEŞTI-CIOCADIA,637,sec. XVIII
183,GJ-II-m-B-09243,"Biserica de lemn ""Intrarea în Biserică a Maicii Domnului”",sat aparţinător BERCEŞTI; oraş NOVACI,Cătun Măgura,1834
184,GJ-II-m-B-20132,"Biserica de lemn ""Sf. Nicolae”",sat BIBEŞTI; comuna SĂULEŞTI,,1799
185,GJ-II-m-B-09244,"Biserica de lemn ""Sf. Ioan Botezătorul”",sat BOBU; comuna SCOARŢA,Cătun Bobaia,ante 1816
186,GJ-II-m-B-09245,"Biserica de lemn ""Naşterea Maicii Domnului”",sat BOBU; comuna SCOARŢA,Cătun Gorgania,ante 1860
187,GJ-II-m-B-20133,"Biserica de lemn ""Bunavestire”",sat BOCA; comuna SAMARINEŞTI,,ante 1815
188,GJ-II-m-B-09246,"Biserica de lemn ""Sf. Dumitru”",sat BOIA; comuna JUPÂNEŞTI,,"sec. XVIII, ref. 1816"
189,GJ-II-m-B-09247,"Biserica ""Sf. Nicolae”",sat BRĂDICENI; comuna PEŞTIŞANI,Cătun Mămăroi,1739
190,GJ-II-m-B-09248,"Biserica ""Sf. Nicolae”, ""Sf. Voievozi”",sat BRĂNEŞTI; comuna BRĂNEŞTI,,1854 - 1859
191,GJ-II-m-B-09249,"Biserica de lemn ""Sf. Voievozi”",sat BRĂTUIA; comuna DĂNEŞTI,,sec. XIX
192,GJ-II-m-B-09250,"Biserica ""Sf. Trei Ierarhi”",sat BUDIENI; comuna SCOARŢA,,1832
193,GJ-II-m-B-09251,Casa Coliţă,sat BUDIENI; comuna SCOARŢA,,sf. sec. XVIII
194,GJ-II-m-B-09252,"Biserica de lemn ""Sf. Nicolae”",oraş BUMBEŞTI JIU,Cătun Sârbeşti,1760
195,GJ-II-m-B-09253,"Biserica ""Sf. Nicolae”",oraş BUMBEŞTI-JIU,Cartier Lăzăreşti,"1763, ref. sec. XX"
196,GJ-II-m-B-09254,"Biserica ""Intrarea în Biserică” a mănăstirii Lainici",oraş BUMBEŞTI-JIU,cartier Lainici,1812 - 1827
197,GJ-II-m-B-09255,"Biserica ""Schimbarea la Faţă”",oraş BUMBEŞTI-JIU,Cartier Tetila,1835
