Nr. crt.,Cod LMI,Denumire,Localitate,Adresă,Datare
19,BH-I-s-B-00952,Aşezare fortificată,localitate componentă CADEA; oraş SĂCUIENI,"""Dealul Pleşuv”","Epoca bronzului, Cultura Otomani"
20,BH-I-s-A-00953,"Situl arheologic de la Cadea, punct ""t.450, parcela A.3518""",localitate componentă CADEA; oraş SĂCUIENI,Parcela A.3518,
21,BH-I-m-B-00953.01,Ruine biserică romanică,localitate componentă CADEA; oraş SĂCUIENI CADEA; oraş SĂCUIENI,,sec. XIII - XIV
23,BH-I-s-B-00954,"Situl arheologic de la Cefa, punct ""La Pădure”",sat CEFA; comuna CEFA,"""La Pădure”",
24,BH-I-m-B-00954.01,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",sec. XVI
25,BH-I-m-B-00954.02,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",sec. XI - XIII
26,BH-I-m-B-00954.03,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",sec. VIII - X
27,BH-I-m-B-00954.04,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",Latène
28,BH-I-m-B-00954.05,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",Hallstatt
29,BH-I-m-B-00954.06,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",Epoca bronzului
30,BH-I-m-B-00954.07,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”","Perioada de tranziţie la epoca bronzului, Cultura Coţofeni; cultura Baden"
31,BH-I-m-B-00954.08,Aşezare,sat CEFA; comuna CEFA,"""La Pădure”",Neolitic
32,BH-I-s-B-00955,Aşezare fortificată,sat CHEŞEREU; comuna CHERECHIU,"""Dealul Episcopului”","Epoca bronzului, Cultura Otomani"
33,BH-I-s-B-00956,"Aşezare Cociuba Mare, punct",sat CHEŞEREU; comuna CHERECHIU comuna COCIUBA MARE,"""Insula Mare”","Epoca bronzului, Cultura Otomani"
35,BH-I-m-B-00957.01,Aşezare,sat COCIUBA MARE; comuna COCIUBA MARE,"""Fântâniţa”",sec. II - III p. Chr.
36,BH-I-m-B-00957.02,Aşezare,sat COCIUBA MARE; comuna COCIUBA MARE,"""Fântâniţa”",Hallstatt
37,BH-I-m-B-00957.03,Aşezare,sat COCIUBA MARE; comuna COCIUBA MARE,"""Fântâniţa”",Neolitic
